GENDER,RACE,AGE,CITEDTIME,INCIDENTLOCATION,OFFENSES,related to marijuana usage or posession?,NEIGHBORHOOD,ZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
1,1,58,2020,"500 Block WOOD ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00036837,40.44076817
1,1,47,2020,"500 Block WOOD ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00036837,40.44076817
1,1,47,2020,"500 Block WOOD ST PITTSBURGH, PA ",1,0,86,2,201,6,6,-80.00036837,40.44076817
1,1,33,2020,"7TH AV & SMITHFIELD ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99684403,40.4428382
1,1,59,2020,"FORBES AV & ATWOOD ST PITTSBURGH, PA ",2,0,22,4,405,3,3,-79.95762914,40.44109801
1,1,47,2020,"500 Block WOOD ST PITTSBURGH, PA ",13,0,86,2,201,6,6,-80.00036837,40.44076817
1,1,47,2020,"500 Block WOOD ST PITTSBURGH, PA ",0,0,86,2,201,6,6,-80.00036837,40.44076817
0,0,41,2020,"1700 Block VILLAGE RD PITTSBURGH, PA ",14,0,65,6,2808,2,5,-80.07507913,40.44932438
0,0,21,2020,"900 Block 2ND AV PITTSBURGH, PA ",1,0,40,2,103,6,6,-79.99318468,40.43507182
0,0,21,2020,"900 Block 2ND AV PITTSBURGH, PA ",2,0,40,2,103,6,6,-79.99318468,40.43507182
1,1,48,2020,"300 Block MERRIMAC ST PITTSBURGH, PA ",0,0,55,3,1903,2,5,-80.01391911,40.43163325
1,1,48,2020,"300 Block MERRIMAC ST PITTSBURGH, PA ",0,0,55,3,1903,2,5,-80.01391911,40.43163325
0,3,21,2020,"3400 Block FORBES AV PITTSBURGH, PA ",1,0,22,4,405,3,3,-79.96090068,40.43841907
0,3,18,2020,"3400 Block FORBES AV PITTSBURGH, PA ",1,0,22,4,405,3,3,-79.96090068,40.43841907
0,3,19,2020,"3400 Block FORBES AV PITTSBURGH, PA ",1,0,22,4,405,3,3,-79.96090068,40.43841907
1,3,20,2020,"3400 Block FORBES AV PITTSBURGH, PA ",1,0,22,4,405,3,3,-79.96090068,40.43841907
0,3,21,2020,"3400 Block FORBES AV PITTSBURGH, PA ",1,0,22,4,405,3,3,-79.96090068,40.43841907
1,3,22,2020,"3400 Block FORBES AV PITTSBURGH, PA ",1,0,22,4,405,3,3,-79.96090068,40.43841907
1,3,19,2020,"3400 Block FORBES AV PITTSBURGH, PA ",1,0,22,4,405,3,3,-79.96090068,40.43841907
0,3,19,2020,"3400 Block FORBES AV PITTSBURGH, PA ",1,0,22,4,405,3,3,-79.96090068,40.43841907
1,0,29,2020,"200 Block ATWOOD ST PITTSBURGH, PA ",10,0,22,4,405,,,0,0
1,0,39,2020,"200 Block SANTRON AV PITTSBURGH, PA ",0,0,11,3,2904,4,3,-79.9888535,40.39020342
1,1,54,2020,"LIBERTY AV & 6TH ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00179771,40.44193175
1,1,54,2020,"LIBERTY AV & 6TH ST PITTSBURGH, PA ",3,0,86,2,201,6,6,-80.00179771,40.44193175
1,1,37,2020,"600 Block SMITHFIELD ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99740883,40.44153322
1,1,37,2020,"600 Block SMITHFIELD ST PITTSBURGH, PA ",4,0,86,2,201,6,6,-79.99740883,40.44153322
1,1,37,2020,"600 Block SMITHFIELD ST PITTSBURGH, PA ",26,0,86,2,201,6,6,-79.99740883,40.44153322
1,1,37,2020,"600 Block SMITHFIELD ST PITTSBURGH, PA ",4,0,86,2,201,6,6,-79.99740883,40.44153322
1,1,37,2020,"600 Block SMITHFIELD ST PITTSBURGH, PA ",26,0,86,2,201,6,6,-79.99740883,40.44153322
1,1,65,2020,"900 Block LIBERTY AV PITTSBURGH, PA ",0,0,86,2,201,6,6,-79.99793948,40.44294531
1,1,26,2020,"200 Block DINWIDDIE ST PITTSBURGH, PA ",1,0,63,2,305,6,3,-79.98071305,40.43908196
1,1,23,2020,"FORBES & MEYRAN PITTSBURGH, PA ",10,0,22,4,405,3,3,-79.95833828,40.44058471
1,1,23,2020,"FORBES & MEYRAN PITTSBURGH, PA ",12,0,22,4,405,3,3,-79.95833828,40.44058471
0,1,40,2020,"1500 Block CRUCIBLE ST PITTSBURGH, PA ",62,0,5,6,2814,,,0,0
0,1,38,2020,"FRANKSTOWN AV & DORNBUSH ST PITTSBURGH, PA ",8,0,10,5,1306,9,2,-79.87985039,40.45521715
1,1,43,2020,"100 Block LYTTON AV PITTSBURGH, PA ",7,0,71,4,403,8,3,-79.9546331,40.44610062
1,1,43,2020,"100 Block LYTTON ST PITTSBURGH, PA ",14,0,71,4,403,8,3,-79.9546331,40.44610062
1,0,57,2020,"900 Block 6 AV PITTSBURGH, PA ",0,0,6,4,1517,5,3,-79.93334229,40.42419809
1,1,18,2019,"3100 Block CENTRE AV PITTSBURGH, PA ",14,0,99,2,,6,3,-79.96202098,40.44884293
1,1,49,2020,"7200 Block KEDRON ST PITTSBURGH, PA ",2,0,29,5,1302,9,2,-79.89493992,40.46081291
1,2,15,2020,"4100 Block MURRAY AV PITTSBURGH, PA ",11,0,67,4,706,5,3,-79.92841589,40.42489662
1,0,20,2020,"200 Block ATWOOD ST PITTSBURGH, PA ",23,0,22,4,405,,,0,0
1,0,65,2020,"600 Block SMITHFIELD ST PITTSBURGH, PA ",4,0,86,2,201,6,6,-79.99740883,40.44153322
1,0,22,2020,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.9820509,40.4288429
1,0,22,2020,"1500 Block E CASONS ST PITTSBURGH, PA ",5,0,13,3,1702,3,3,-79.98331002,40.4286928
1,0,22,2020,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98331002,40.4286928
1,3,21,2020,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.9820509,40.4288429
1,1,31,2020,"400 Block DAYTONA ST PITTSBURGH, PA ",7,0,61,3,3001,3,5,-79.99489864,40.41087774
0,1,21,2020,"E CARSON ST & S 14TH ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98414905,40.42880715
0,1,21,2020,"E CARSON ST & S 14TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98414905,40.42880715
1,0,23,2020,"300 Block 20 DR PITTSBURGH, PA ",2,0,20,1,2205,,,0,0
1,0,23,2020,"E CARSON ST & S 14TH ST PITTSBURGH, PA ",1,0,99,3,,3,3,-79.98414905,40.42880715
1,3,22,2020,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",1,0,13,3,1702,3,3,-79.9820509,40.4288429
0,1,22,2020,"5TH AV & RUSKIN AV PITTSBURGH, PA ",2,0,71,4,404,8,3,-79.95242399,40.4461227
0,1,22,2020,"5TH AV & RUSKIN AV PITTSBURGH, PA ",4,0,71,4,404,8,3,-79.95242399,40.4461227
0,1,22,2020,"5TH AV & RUSKIN AV PITTSBURGH, PA ",26,0,71,4,404,8,3,-79.95242399,40.4461227
0,1,14,2020,"300 Block CEDAR AV PITTSBURGH, PA ",22,0,4,1,2304,1,1,-80.0009078,40.45089356
1,0,25,2020,"3400 Block LIBERTY AV PITTSBURGH, PA ",1,0,51,2,603,7,2,-79.96516232,40.46148585
1,0,20,2020,"100 Block OAKLAND AV PITTSBURGH, PA ",8,0,22,4,405,3,3,-79.95782625,40.44220256
1,0,20,2020,"100 Block OAKLAND AV PITTSBURGH, PA ",2,0,22,4,405,3,3,-79.95782625,40.44220256
1,0,20,2020,"100 Block OAKLAND AV PITTSBURGH, PA ",12,0,22,4,405,3,3,-79.95782625,40.44220256
1,1,31,2020,"EXCHANGE WY & 9TH ST PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99816873,40.44336025
0,1,13,2020,"400 Block EDGEMONT ST PITTSBURGH, PA ",10,0,55,3,1807,3,5,-80.00059359,40.42225659
0,1,18,2020,"400 Block EDGEMONT ST PITTSBURGH, PA ",10,0,55,3,1807,3,5,-80.00059359,40.42225659
0,1,13,2020,"400 Block EDGEMENT ST PITTSBURGH, PA ",7,0,55,3,1807,3,5,-80.00059359,40.42225659
1,0,40,2020,"2500 Block WEST LIBERTY AV PITTSBURGH, PA ",2,0,7,6,1917,4,5,-80.02549676,40.39919261
0,1,16,2020,"800 Block FREEPORT RD PITTSBURGH, PA ",12,0,42,5,1207,,,-79.89757657,40.48787006
1,0,39,2020,"5200 Block PENN AV PITTSBURGH, PA ",7,0,52,5,1017,7,2,-79.93937548,40.46422429
1,0,39,2020,"5200 Block PENN AV PITTSBURGH, PA ",7,0,52,5,1017,7,2,-79.93937548,40.46422429
1,3,58,2020,"1100 Block SOUTHSIDE AV PITTSBURGH, PA ",0,0,39,1,2620,1,1,-79.99676827,40.47027552
1,0,42,2020,"PENN AV & 8TH ST PITTSBURGH, PA ",4,0,86,2,201,6,6,-79.99934007,40.44348573
0,1,27,2020,"2000 Block WHARTON ST PITTSBURGH, PA ",18,0,13,3,1702,3,3,-79.97643264,40.43034081
1,0,53,2020,"LIBERTY AV & 6TH AV PITTSBURGH, PA ",1,0,86,2,201,6,6,-80.00023094,40.4423412
1,0,53,2020,"LIBERTY AV & 6TH AV PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00023094,40.4423412
1,0,27,2020,"1600 Block BROADWAY AV PITTSBURGH, PA ",18,0,36,6,1920,4,5,-80.02468662,40.41054817
0,1,18,2020,"800 Block LIBERTY AV PITTSBURGH, PA ",5,0,86,2,201,6,6,-79.9989192,40.44268636
0,1,18,2020,"800 Block LIBERTY AV PITTSBURGH, PA ",0,0,86,2,201,6,6,-79.9989192,40.44268636
1,1,23,2020,"800 Block LIBERTY AV PITTSBURGH, PA ",31,0,86,2,201,6,6,-79.9989192,40.44268636
0,1,55,2020,"2100 Block CENTRE AV PITTSBURGH, PA ",2,0,23,2,501,6,3,-79.97887644,40.44437112
1,1,52,2020,"100 Block PA ROUTE 28 PITTSBURGH, PA ",0,0,12,1,2204,,,0,0
1,1,17,2020,"800 Block LIBERTY AV PITTSBURGH, PA ",0,0,86,2,201,6,6,-79.9989192,40.44268636
1,0,43,2020,"8TH ST & PENN AV PITTSBURGH, PA ",0,0,86,2,201,6,6,-79.99934007,40.44348573
1,0,22,2020,"1700 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98187231,40.42859318
1,1,26,2020,"7200 Block BENNETT ST PITTSBURGH, PA ",22,0,45,5,1303,9,2,-79.896632,40.45645609
1,0,55,2020,"COMSTOCK WY & FURLEY ST PITTSBURGH, PA ",0,0,35,6,2020,2,5,-80.03892703,40.44291779
1,1,59,2020,"WRIGHTS WY & S 18TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98051703,40.42923634
1,3,27,2020,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98331002,40.4286928
0,3,21,2020,"200 Block ATWOOD ST PITTSBURGH, PA ",23,0,22,4,405,,,0,0
1,0,24,2020,"WRIGHTS WY & S 17TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98200046,40.42932783
0,0,20,2020,"200 Block ATWOOD ST PITTSBURGH, PA ",23,0,22,4,405,,,0,0
1,1,24,2020,"S 14TH ST & E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98414905,40.42880715
1,0,22,2020,"S 17TH ST & WRIGHTS WY PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98200046,40.42932783
1,0,26,2020,"80 Block S 15TH ST PITTSBURGH, PA ",38,0,13,3,1702,3,3,-79.9835763,40.42856326
0,0,25,2020,"300 Block BAILEY AV PITTSBURGH, PA ",2,0,55,3,1807,3,5,-80.0024522,40.42676675
0,1,46,2020,"LIBERTY AV & MARKET ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00179771,40.44193175
1,0,27,2020,"1500 Block E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98331002,40.4286928
1,0,27,2020,"1500 Block E CARSON ST PITTSBURGH, PA ",1,0,13,3,1702,3,3,-79.98331002,40.4286928
1,1,25,2020,"700 Block HARGROVE ST PITTSBURGH, PA ",38,0,55,3,1915,4,5,-80.01292496,40.41448505
1,1,25,2020,"700 Block HARGROVE ST PITTSBURGH, PA ",22,0,55,3,1915,4,5,-80.01292496,40.41448505
0,1,25,2020,"6800 Block LYRIC ST PITTSBURGH, PA ",14,0,42,5,1207,9,2,-79.90330475,40.46351886
0,1,46,2020,"2400 Block BEDFORD AV PITTSBURGH, PA ",2,0,34,2,509,6,3,-79.974274,40.44961434
1,2,26,2020,"700 Block BELLEFONTE ST PITTSBURGH, PA ",0,0,67,4,703,8,2,-79.93478142,40.45225787
1,0,39,2019,"5500 Block WALNUT ST PITTSBURGH, PA ",2,0,67,4,703,8,2,-79.93359719,40.45097406
0,0,32,2019,"1200 Block VIRGINIA AV PITTSBURGH, PA ",18,0,55,3,1914,2,5,-80.01975965,40.43263004
1,0,24,2019,"200 Block 20 DR PITTSBURGH, PA ",2,0,20,1,2205,,,0,0
1,1,41,2019,"2300 Block MURRAY AV PITTSBURGH, PA ",8,0,46,4,1408,5,3,-79.92340703,40.43051245
1,1,41,2019,"2300 Block MURRAY AV PITTSBURGH, PA ",2,0,46,4,1408,5,3,-79.92340703,40.43051245
1,0,22,2019,"S 15TH ST & BINGHAM ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98340767,40.42947706
1,1,62,2019,"1200 Block TWEED ST PITTSBURGH, PA ",0,0,14,6,2022,2,5,-80.06425295,40.45545941
1,0,21,2019,"1000 Block E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98854005,40.42870307
1,1,22,2020,"5400 Block BAUM BL PITTSBURGH, PA ",8,0,1,5,806,7,2,-79.93850238,40.45694405
1,1,67,2020,"CENTRE AV & ERIN ST PITTSBURGH, PA ",2,0,23,2,501,6,3,-79.9789026,40.44435058
1,1,46,2020,"300 Block CEDAR AV PITTSBURGH, PA ",42,0,4,1,2304,1,1,-80.0009078,40.45089356
1,2,36,2020,"7TH AV & LIBERTY AV PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99748775,40.44306595
0,1,24,2020,"100 Block FLOWERS AV PITTSBURGH, PA ",1,0,32,4,1515,,,0,0
0,1,26,2020,"1000 Block BRUSHTON AV PITTSBURGH, PA ",10,0,29,5,1301,9,2,-79.88772958,40.4565467
1,1,74,2020,"2100 Block CENTRE AV PITTSBURGH, PA ",4,0,23,2,501,6,3,-79.97887644,40.44437112
0,1,31,2020,"6200 Block 9 BL PITTSBURGH, PA ",14,0,9,5,1115,9,2,-79.91987085,40.46505691
1,0,12,2020,"1200 Block WOODS RUN AV PITTSBURGH, PA ",0,0,21,1,2715,1,1,-80.03010335,40.47656638
1,3,12,2020,"1200 Block WOODS RUN AV PITTSBURGH, PA ",0,0,21,1,2715,1,1,-80.03010335,40.47656638
1,1,27,2020,"500 Block 7 BL PITTSBURGH, PA ",5,0,7,6,1919,4,5,-80.02363456,40.39622106
1,1,27,2020,"500 Block 7 BL PITTSBURGH, PA ",2,0,7,6,1919,4,5,-80.02363456,40.39622106
1,1,13,2020,"3200 Block ASHLYN ST PITTSBURGH, PA ",22,0,14,6,2018,2,5,-80.05697681,40.45770094
0,0,14,2020,"3200 Block ASHLYN ST PITTSBURGH, PA ",22,0,14,6,2018,2,5,-80.05697681,40.45770094
0,1,14,2020,"3200 Block ASHLYN ST PITTSBURGH, PA ",22,0,14,6,2018,2,5,-80.05697681,40.45770094
1,0,20,2020,"S 17TH ST & WRIGHTS WY PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98200046,40.42932783
1,0,20,2020,"S 17TH ST & WRIGHTS WY PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98200046,40.42932783
1,0,20,2020,"S 17TH ST & WRIGHTS WY PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98200046,40.42932783
1,1,28,2020,"7200 Block KELLY ST PITTSBURGH, PA ",0,0,45,5,1303,9,2,-79.89699563,40.45551865
1,0,23,2019,"1400 Block ROCKLAND AV PITTSBURGH, PA ",2,0,36,6,1916,4,5,-80.02038649,40.41299316
0,0,23,2019,"100 Block OAKVILLE DR PITTSBURGH, PA ",22,0,57,6,2023,2,5,-80.04143697,40.41735703
0,0,18,2019,"400 Block MOORE AV PITTSBURGH, PA ",0,0,61,3,3001,3,5,-79.99515279,40.41200604
1,0,16,2019,"600 Block 7 BL PITTSBURGH, PA ",6,0,7,6,1918,4,5,-80.02248889,40.39522878
0,0,50,2019,"400 Block MOORE AV PITTSBURGH, PA ",1,0,61,3,3001,3,5,-79.99515279,40.41200604
1,1,29,2020,"1500 Block ALTON ST PITTSBURGH, PA ",14,0,36,6,1916,4,5,-80.02124005,40.41192109
0,0,23,2020,"1500 Block ALTON ST PITTSBURGH, PA ",14,0,36,6,1916,4,5,-80.02124005,40.41192109
,1,29,2020,"2000 Block WHARTON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.97643264,40.43034081
1,0,43,2020,"400 Block OLIVET ST PITTSBURGH, PA ",14,0,11,3,2904,,,0,0
1,,23,2020,"700 Block SMITHFIELD ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99681844,40.44285916
1,1,57,2020,"STRAWBERRY WY & SMITHFIELD ST PITTSBURGH, PA ",0,0,86,2,201,6,6,-79.99728926,40.44215132
1,1,57,2020,"STRAWBERRY WY & SMITHFIELD ST PITTSBURGH, PA ",13,0,86,2,201,6,6,-79.99728926,40.44215132
1,0,30,2020,"E CARSON ST & S 13TH ST PITTSBURGH, PA ",1,0,13,3,1702,3,3,-79.98533042,40.42878292
0,1,38,2020,"FRANKSTOWN AV & DORNBUSH ST PITTSBURGH, PA ",12,0,10,5,1306,9,2,-79.87985039,40.45521715
0,1,38,2020,"FRANKSTOWN AV & DORNBUSH ST PITTSBURGH, PA ",2,0,10,5,1306,9,2,-79.87985039,40.45521715
0,0,50,2019,"400 Block MOORE AV PITTSBURGH, PA ",0,0,61,3,3001,3,5,-79.99515279,40.41200604
1,0,29,2019,"ROLAND ST & S 16TH ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98283976,40.42854895
1,0,22,2019,"S 16TH ST & ROLAND ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98283976,40.42854895
1,0,22,2019,"400 Block ATWOOD ST PITTSBURGH, PA ",13,0,22,4,405,3,3,-79.95391576,40.43809994
1,0,22,2019,"400 Block ATWOOD ST PITTSBURGH, PA ",3,0,22,4,405,3,3,-79.95391576,40.43809994
0,1,33,2019,"300 Block MCKINLEY ST PITTSBURGH, PA ",2,0,61,3,3001,3,5,-79.99396957,40.40910245
1,1,25,2020,"9TH ST & LIBERTY AV PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99797698,40.44294454
1,1,21,2020,"300 Block 7TH AV PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99745974,40.44304689
0,1,20,2020,"CAREY WY & S 18TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98061177,40.42829817
1,0,20,2020,"1400 Block E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98403429,40.42865656
0,1,19,2020,"1800 Block E CARSON ST PITTSBURGH, PA ",8,0,13,3,1702,3,3,-79.98026911,40.42848684
1,1,22,2020,"1700 Block E CARSON ST PITTSBURGH, PA ",0,0,13,3,1702,3,3,-79.98187231,40.42859318
1,1,26,2020,"200 Block ATWOOD ST PITTSBURGH, PA ",18,0,22,4,405,,,0,0
1,1,26,2020,"200 Block ATWOOD ST PITTSBURGH, PA ",22,0,22,4,405,,,0,0
1,1,17,2020,"700 Block RUDOLPH ST PITTSBURGH, PA ",22,0,35,6,2020,2,5,-80.03999417,40.4459097
1,1,15,2020,"700 Block RUDOLPH ST PITTSBURGH, PA ",22,0,35,6,2020,2,5,-80.03999417,40.4459097
0,1,16,2020,"700 Block RULDOLPH ST PITTSBURGH, PA ",22,0,35,6,2020,,,0,0
1,1,13,2020,"700 Block RUDOLPH ST PITTSBURGH, PA ",22,0,35,6,2020,2,5,-80.03999417,40.4459097
0,1,53,2020,"8600 Block BRICELYN ST PITTSBURGH, PA ",10,0,10,5,1306,9,2,-79.87435923,40.45786477
1,1,50,2020,"8600 Block BRICELYN ST PITTSBURGH, PA ",10,0,10,5,1306,9,2,-79.87435923,40.45786477
1,0,32,2020,"SMITHFIELD ST & 6TH ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99773448,40.44146442
1,0,47,2020,"S 16TH ST & ROLAND ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98283976,40.42854895
1,0,46,2020,"S 16TH ST & ROLAND ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98283976,40.42854895
1,1,26,2020,"FORBES AV & COLTART ST PITTSBURGH, PA ",5,0,22,4,405,3,3,-79.96033742,40.43913375
1,1,26,2020,"FORBES AV & COLTART ST PITTSBURGH, PA ",2,0,22,4,405,3,3,-79.96033742,40.43913375
1,0,30,2020,"S 12TH ST & E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98642551,40.42875761
1,0,30,2020,"S 12TH ST & E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98642551,40.42875761
1,1,27,2020,"3700 Block EAST ST PITTSBURGH, PA ",27,0,33,1,2602,,,0,0
1,1,23,2020,"200 Block 9TH ST PITTSBURGH, PA ",2,0,86,2,201,,,0,0
1,1,54,2020,"2000 Block WATSON ST PITTSBURGH, PA ",4,0,40,2,103,6,3,-79.97766587,40.43778086
1,1,36,2020,"SMITHFIELD ST & 6TH AV PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99773448,40.44146442
1,1,25,2020,"FORBES AV & MOREWOOD AV PITTSBURGH, PA ",21,0,90,4,1401,8,3,-79.94300465,40.444655
1,0,23,2020,"S 18TH ST & E CARSON ST PITTSBURGH, PA ",7,0,13,3,1702,3,3,-79.98056527,40.42876656
1,0,23,2020,"S 18TH ST & E CARSON ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98056527,40.42876656
1,0,23,2020,"S 18TH ST & E CARSON ST PITTSBURGH, PA ",1,0,13,3,1702,3,3,-79.98056527,40.42876656
1,0,13,2019,"900 Block 7 BL PITTSBURGH, PA ",14,0,7,6,1918,4,5,-80.01918981,40.39287944
1,0,13,2019,"700 Block BERKSHIRE AV PITTSBURGH, PA ",7,0,7,6,1918,4,5,-80.02239,40.39398765
1,0,57,2019,"1200 Block ARCH ST PITTSBURGH, PA ",11,0,87,1,2206,1,1,-80.00860997,40.45580931
0,1,10,2019,"PENFORT ST & MT PLEASANT RD PITTSBURGH, PA ",0,0,30,1,2609,1,1,-79.9995148,40.47704314
1,1,58,2020,"LIBERTY AV & 5TH AV PITTSBURGH, PA ",13,0,86,2,201,6,6,-80.00270361,40.44169648
1,0,52,2020,"400 Block FORBES AV PITTSBURGH, PA ",14,0,86,2,201,8,3,-79.94910207,40.44370645
1,0,52,2020,"400 Block FORBES AV PITTSBURGH, PA ",14,0,86,2,201,8,3,-79.94910207,40.44370645
1,1,23,2020,"STRAWBERRY WY & SMITHFIELD ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99728926,40.44215132
1,1,36,2020,"STRAWBERRY WY & SMITHFIELD ST PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99728926,40.44215132
1,1,23,2020,"STRAWBERRY WY & SMITHFIELD ST PITTSBURGH, PA ",8,0,86,2,201,6,6,-79.99728926,40.44215132
0,0,59,2020,"300 Block CEDAR AV PITTSBURGH, PA ",8,0,4,1,2304,1,1,-80.0009078,40.45089356
0,0,59,2020,"300 Block CEDAR AV PITTSBURGH, PA ",2,0,4,1,2304,1,1,-80.0009078,40.45089356
0,0,59,2020,"600 Block PRESSLEY ST PITTSBURGH, PA ",11,0,4,1,2304,1,1,-79.99867967,40.45221882
0,1,40,2020,"1500 Block CRUCIBLE ST PITTSBURGH, PA ",1,0,5,6,2814,,,0,0
1,0,56,2020,"4900 Block 2ND AV PITTSBURGH, PA ",0,0,32,4,1515,5,3,-79.94436695,40.4097751
0,0,29,2020,"3RD AV & STANWIX ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-80.00472313,40.44004869
1,1,21,2020,"COFFEY WY & 6TH AV PITTSBURGH, PA ",4,0,86,2,201,6,6,-79.99892231,40.44189713
1,3,19,2020,"BROWNSVILLE RD & MAYTIDE ST PITTSBURGH, PA ",9,0,11,3,2904,4,3,-79.97788216,40.38447982
1,1,35,2020,"OAKLAND AV & SENOTT ST PITTSBURGH, PA ",8,0,22,4,405,3,3,-79.95621863,40.44096294
1,0,19,2020,"500 Block 54 AV PITTSBURGH, PA ",22,0,54,5,1204,9,2,-79.91448433,40.46529936
1,0,20,2020,"500 Block 54 AV PITTSBURGH, PA ",22,0,54,5,1204,9,2,-79.91448433,40.46529936
1,1,64,2020,"ELBON ST & HARKER ST PITTSBURGH, PA ",14,0,35,6,2020,2,5,-80.0416478,40.44104264
1,1,53,2020,"ELBON ST & HARKER ST PITTSBURGH, PA ",14,0,35,6,2020,2,5,-80.0416478,40.44104264
1,0,29,2020,"200 Block KRAMER WY PITTSBURGH, PA ",11,0,55,3,1915,,,0,0
1,1,15,2020,"6200 Block PENN AV PITTSBURGH, PA ",22,0,9,5,1115,,,0,0
1,0,20,2020,"S 19TH ST & E CARSON ST PITTSBURGH, PA ",13,0,13,3,1702,3,3,-79.97913854,40.42867808
1,0,20,2020,"WRIGHTS WY & S 17TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98200046,40.42932783
1,0,20,2020,"WRIGHTS WY & S 17TH ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98200046,40.42932783
1,0,21,2020,"S 18TH ST & WRIGHTS WY PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98051703,40.42923634
1,0,22,2020,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.9820509,40.4288429
0,0,20,2020,"1500 Block E CARSON ST PITTSBURGH, PA ",9,0,13,3,1702,3,3,-79.98331002,40.4286928
0,0,34,2020,"1800 Block E CARSON ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98026911,40.42848684
0,1,33,2020,"1800 Block E CARSON ST PITTSBURGH, PA ",10,0,13,3,1702,3,3,-79.98026911,40.42848684
1,0,39,2020,"700 Block 32 AV PITTSBURGH, PA ",14,0,6,4,1517,5,3,-79.93307298,40.41979894
1,0,69,2020,"500 Block SMITHFIELD ST PITTSBURGH, PA ",2,0,86,2,201,6,6,-79.99811947,40.44034004
1,0,69,2020,"500 Block SMITHFIELD ST PITTSBURGH, PA ",13,0,86,2,201,6,6,-79.99811947,40.44034004
1,0,46,2020,"100 Block SMITHFIELD ST PITTSBURGH, PA ",14,0,86,2,201,6,6,-80.00022446,40.43730385
0,1,61,2020,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",13,0,13,3,1702,3,3,-79.98342824,40.42882314
0,1,61,2020,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",4,0,13,3,1702,3,3,-79.98342824,40.42882314
1,0,28,2020,"E CARSON ST & S 15TH ST PITTSBURGH, PA ",2,0,13,3,1702,3,3,-79.98342824,40.42882314
1,0,25,2020,"90 Block BIGELOW ST PITTSBURGH, PA ",2,0,32,4,1501,5,3,-79.94818465,40.42264457
,,,2020,"20 Block MARKET SQ PITTSBURGH, PA ",0,0,86,2,201,6,6,-80.00200266,40.44094536
